"respondent","condition","stimuli","accuracy","latency"
23,"WGBB","hate",1,551
23,"WGBB","bm14",1,930
23,"WGBB","terrible",1,519
23,"WGBB","wm1",1,644
23,"WGBB","wm4",1,549
23,"WGBB","pleasure",1,553
23,"WGBB","bm56",1,661
23,"WGBB","pain",1,533
23,"WGBB","wm6",1,489
23,"WGBB","evil",1,543
23,"WGBB","wm1",1,531
23,"WGBB","love",1,487
23,"WGBB","bf23",1,501
23,"WGBB","failure",1,491
23,"WGBB","bf56",1,576
23,"WGBB","annoying",1,612
23,"WGBB","bf14",1,557
23,"WGBB","good",1,505
23,"WGBB","wf2",1,534
23,"WGBB","joy",1,531
23,"WGBB","bm14",1,511
23,"WGBB","laughter",1,740
23,"WGBB","wf6",1,617
23,"WGBB","peace",1,530
23,"WGBB","bf23",1,597
23,"WGBB","wicked",1,471
23,"WGBB","wf3",1,494
23,"WGBB","pain",1,557
23,"WGBB","bm56",0,1258
23,"WGBB","wm6",1,638
23,"WGBB","terrible",1,591
23,"WGBB","wm4",1,737
23,"WGBB","glory",1,677
23,"WGBB","bm23",1,507
23,"WGBB","evil",1,497
23,"WGBB","bm56",1,518
23,"WGBB","pleasure",1,883
23,"WGBB","wm1",1,570
23,"WGBB","good",1,509
23,"WGBB","bf23",1,505
23,"WGBB","horrible",1,447
23,"WGBB","bf14",1,510
23,"WGBB","love",1,468
24,"BGWB","pleasure",1,941
24,"BGWB","wf2",1,1000
24,"BGWB","terrible",1,522
24,"BGWB","bf23",1,583
24,"BGWB","evil",1,785
24,"BGWB","wm1",1,1284
24,"BGWB","pain",1,1186
24,"BGWB","bf56",1,733
24,"BGWB","horrible",1,953
24,"BGWB","bm23",1,637
24,"BGWB","peace",1,461
24,"BGWB","bf14",1,555
24,"BGWB","wm6",1,622
24,"BGWB","hate",1,487
24,"BGWB","bm56",1,629
24,"BGWB","love",1,470
24,"BGWB","bm14",1,533
24,"BGWB","joy",1,745
24,"BGWB","wm4",1,669
24,"BGWB","wf3",1,691
24,"BGWB","annoying",1,593
24,"BGWB","bm23",1,547
24,"BGWB","wicked",0,920
24,"BGWB","wf6",1,699
24,"BGWB","failure",1,649
24,"BGWB","bm14",1,521
24,"BGWB","wicked",1,654
24,"BGWB","bm56",0,1014
24,"BGWB","annoying",0,1444
24,"BGWB","wf3",1,765
24,"BGWB","glory",1,752
24,"BGWB","bf14",1,620
24,"BGWB","laughter",1,893
24,"BGWB","wf6",1,563
24,"BGWB","terrible",0,1155
24,"BGWB","bf23",1,657
24,"BGWB","good",1,1208
24,"BGWB","wm6",1,569
24,"BGWB","joy",0,1517
24,"BGWB","wf2",1,792
24,"BGWB","evil",1,907
24,"BGWB","bf56",1,729
24,"BGWB","wm4",1,1198
24,"BGWB","horrible",1,473
24,"BGWB","wm1",1,535
24,"BGWB","love",1,532
24,"BGWB","bf56",1,568
24,"BGWB","pleasure",1,843
24,"BGWB","wm4",1,602
24,"BGWB","peace",1,996
24,"BGWB","bm56",1,478
24,"BGWB","laughter",1,1685
24,"BGWB","wf2",1,660
24,"BGWB","glory",0,1496
24,"BGWB","wf6",1,808
24,"BGWB","pain",1,1162
24,"BGWB","bf14",1,1085
24,"BGWB","hate",0,1101
24,"WGBB","wm4",1,486
24,"WGBB","joy",1,541
24,"WGBB","bm56",1,641
24,"WGBB","peace",1,641
24,"WGBB","bf56",1,961
24,"WGBB","pleasure",1,1013
24,"WGBB","bm14",1,766
24,"WGBB","laughter",1,913
24,"WGBB","bf23",1,686
24,"WGBB","terrible",1,724
24,"WGBB","wm6",1,649
24,"WGBB","evil",0,988
24,"WGBB","bm23",1,602
24,"WGBB","horrible",1,676
24,"WGBB","wf6",1,650
24,"WGBB","failure",1,714
24,"WGBB","wf3",1,719
24,"WGBB","hate",1,572
24,"WGBB","wf2",1,655
24,"WGBB","bf14",1,619
24,"WGBB","glory",1,628
24,"WGBB","bm14",1,620
24,"WGBB","love",1,1237
24,"WGBB","bm23",1,678
24,"WGBB","pain",1,716
24,"WGBB","wm1",1,657
24,"WGBB","annoying",1,913
24,"WGBB","wf2",1,582
24,"WGBB","wicked",1,1120
24,"WGBB","wm4",1,821
24,"WGBB","good",1,814
24,"WGBB","wf3",1,711
24,"WGBB","wicked",1,669
24,"WGBB","bf56",1,524
24,"WGBB","pleasure",1,1009
24,"WGBB","wm6",1,546
24,"WGBB","laughter",1,958
24,"WGBB","wm1",1,617
24,"WGBB","glory",1,658
24,"WGBB","bf14",1,681
24,"WGBB","hate",1,631
24,"WGBB","bf23",1,760
24,"WGBB","annoying",1,676
24,"WGBB","wf6",1,578
24,"WGBB","good",1,645
24,"WGBB","bm56",1,636
24,"WGBB","evil",1,581
24,"WGBB","bf23",1,623
24,"WGBB","terrible",1,672
24,"WGBB","wm1",1,663
24,"WGBB","joy",1,623
24,"WGBB","wf6",1,663
24,"WGBB","peace",1,703
24,"WGBB","wm4",1,725
24,"WGBB","failure",1,754
24,"WGBB","bm23",1,621
24,"WGBB","love",1,702
24,"WGBB","bm14",0,1221
24,"WGBB","pain",1,764
25,"WGBB","failure",1,680
25,"WGBB","bf14",1,578
25,"WGBB","evil",1,646
25,"WGBB","wm6",1,637
25,"WGBB","pleasure",1,645
25,"WGBB","bm56",1,621
25,"WGBB","peace",1,590
25,"WGBB","bf56",1,752
25,"WGBB","laughter",1,588
25,"WGBB","bm23",1,566
25,"WGBB","hate",1,553
25,"WGBB","bm14",1,484
25,"WGBB","love",1,539
25,"WGBB","bf23",1,679
25,"WGBB","joy",1,526
25,"WGBB","wf6",1,562
25,"WGBB","wf2",1,520
25,"WGBB","good",1,566
25,"WGBB","bm23",1,504
25,"WGBB","wf3",1,688
25,"WGBB","terrible",1,631
25,"WGBB","wm1",1,503
25,"WGBB","pain",0,1297
25,"WGBB","bf56",1,602
25,"WGBB","glory",1,587
25,"WGBB","bf23",1,549
25,"WGBB","horrible",1,718
25,"WGBB","bm14",1,523
25,"WGBB","peace",1,528
25,"WGBB","wm4",1,476
25,"WGBB","love",1,675
25,"WGBB","wm6",1,529
25,"WGBB","annoying",1,726
25,"WGBB","wm4",1,722
25,"WGBB","wicked",1,495
25,"WGBB","wf2",1,564
25,"WGBB","horrible",1,544
25,"WGBB","wf6",1,619
25,"WGBB","good",1,476
25,"WGBB","wm1",1,522
25,"WGBB","glory",1,559
25,"WGBB","wf3",1,530
25,"WGBB","hate",1,463
25,"WGBB","bm56",1,462
25,"WGBB","annoying",1,701
25,"WGBB","bf14",1,523
25,"WGBB","wicked",1,704
25,"WGBB","bf14",1,509
25,"WGBB","laughter",1,563
25,"WGBB","wf3",1,590
25,"WGBB","terrible",1,728
25,"WGBB","bf56",1,548
25,"WGBB","evil",1,608
25,"WGBB","wf6",1,626
25,"WGBB","pleasure",1,531
25,"WGBB","bm23",1,487
25,"WGBB","pain",1,502
25,"WGBB","wm1",1,667
25,"WGBB","joy",1,522
25,"BGWB","failure",1,859
25,"BGWB","bm14",0,1503
25,"BGWB","horrible",1,8656
25,"BGWB","wm4",0,2723
25,"BGWB","pleasure",1,878
25,"BGWB","wf6",1,1853
25,"BGWB","evil",1,2381
25,"BGWB","bm56",1,1064
25,"BGWB","hate",1,1159
25,"BGWB","wm1",1,1530
25,"BGWB","laughter",1,1271
25,"BGWB","wm6",1,1007
25,"BGWB","terrible",1,1809
25,"BGWB","bm23",1,850
25,"BGWB","good",1,2697
25,"BGWB","wf2",1,1320
25,"BGWB","pain",0,2603
25,"BGWB","bf14",1,1286
25,"BGWB","peace",1,973
25,"BGWB","bf56",1,920
25,"BGWB","bf23",1,855
25,"BGWB","love",1,695
25,"BGWB","wf3",1,845
25,"BGWB","wf2",1,985
25,"BGWB","glory",1,1739
25,"BGWB","wm1",1,1448
25,"BGWB","wicked",0,1798
25,"BGWB","wm4",1,1121
25,"BGWB","joy",1,1062
25,"BGWB","wm6",0,1459
25,"BGWB","joy",0,2377
25,"BGWB","bm56",1,1287
25,"BGWB","pleasure",0,3595
25,"BGWB","wf3",1,1024
25,"BGWB","annoying",0,2295
25,"BGWB","bm14",1,1094
25,"BGWB","peace",1,1341
25,"BGWB","wf6",1,849
25,"BGWB","laughter",1,833
25,"BGWB","bf14",0,1102
25,"BGWB","love",1,1990
25,"BGWB","bf56",0,1115
25,"BGWB","wicked",1,685
25,"BGWB","bf23",1,723
25,"BGWB","failure",1,2273
25,"BGWB","bm23",1,800
25,"BGWB","annoying",1,1218
25,"BGWB","wf2",1,1809
25,"BGWB","good",1,891
25,"BGWB","bf14",1,649
25,"BGWB","hate",0,951
25,"BGWB","bm14",1,983
25,"BGWB","pain",1,1018
25,"BGWB","wm6",1,755
25,"BGWB","bf23",1,561
25,"BGWB","horrible",1,1245
25,"BGWB","wf6",0,1089
25,"BGWB","terrible",1,3226
26,"WGBB","hate",1,800
26,"WGBB","wm4",1,633
26,"WGBB","annoying",1,954
26,"WGBB","bm14",1,725
26,"WGBB","horrible",1,698
26,"WGBB","wf2",1,608
26,"WGBB","wicked",1,682
26,"WGBB","bm56",1,728
26,"WGBB","pleasure",1,597
26,"WGBB","wf3",1,550
26,"WGBB","laughter",1,586
26,"WGBB","bf23",1,500
26,"WGBB","good",1,562
26,"WGBB","wm6",1,597
26,"WGBB","failure",1,575
26,"WGBB","wf6",1,601
26,"WGBB","peace",1,683
26,"WGBB","wm1",1,625
26,"WGBB","pain",1,570
26,"WGBB","bm23",1,533
26,"WGBB","bf56",1,927
26,"WGBB","evil",1,564
26,"WGBB","bf14",1,631
26,"WGBB","wf3",1,497
26,"WGBB","terrible",1,703
26,"WGBB","bm14",0,966
26,"WGBB","failure",1,832
26,"WGBB","wm4",1,568
26,"WGBB","annoying",1,955
26,"WGBB","wm1",1,590
26,"WGBB","horrible",1,617
26,"WGBB","wm6",1,642
26,"WGBB","glory",0,1236
26,"WGBB","wf6",1,657
26,"WGBB","love",1,545
26,"WGBB","bf14",1,556
26,"WGBB","hate",1,640
26,"WGBB","wf2",1,544
26,"WGBB","joy",1,620
26,"WGBB","wm1",1,669
26,"WGBB","bf23",1,488
26,"WGBB","good",1,662
26,"WGBB","bf56",1,525
26,"WGBB","laughter",1,554
26,"WGBB","bm56",1,469
26,"WGBB","love",1,596
26,"WGBB","wf2",0,886
26,"WGBB","terrible",1,651
26,"WGBB","bm23",1,850
26,"WGBB","evil",1,490
26,"WGBB","wf3",1,576
26,"WGBB","glory",1,531
26,"WGBB","bf14",1,511
26,"WGBB","pleasure",1,781
26,"WGBB","bf56",1,511
26,"WGBB","joy",1,621
26,"WGBB","bm23",1,574
26,"WGBB","pain",1,1169
26,"BGWB","evil",1,1812
26,"BGWB","wf3",1,806
26,"BGWB","pain",1,751
26,"BGWB","wf2",1,515
26,"BGWB","peace",1,816
26,"BGWB","wm6",1,593
26,"BGWB","bf14",1,511
26,"BGWB","hate",1,637
26,"BGWB","bm56",1,637
26,"BGWB","pleasure",0,988
26,"BGWB","bm23",1,927
26,"BGWB","good",0,1462
26,"BGWB","bf56",1,1123
26,"BGWB","annoying",1,848
26,"BGWB","wm4",1,592
26,"BGWB","love",0,1040
26,"BGWB","bf23",1,601
26,"BGWB","glory",0,1252
26,"BGWB","wm1",1,1050
26,"BGWB","wf6",1,498
26,"BGWB","failure",1,656
26,"BGWB","wf2",1,591
26,"BGWB","wicked",1,537
26,"BGWB","wm6",1,478
26,"BGWB","terrible",1,532
26,"BGWB","bm14",1,513
26,"BGWB","horrible",0,957
26,"BGWB","wf3",1,737
26,"BGWB","joy",0,1262
26,"BGWB","wm4",1,1659
26,"BGWB","horrible",1,1531
26,"BGWB","bm56",1,736
26,"BGWB","laughter",1,684
26,"BGWB","wf6",1,650
26,"BGWB","annoying",1,642
26,"BGWB","bf14",1,666
26,"BGWB","joy",1,1017
26,"BGWB","wm1",1,842
26,"BGWB","pain",1,634
26,"BGWB","bm14",1,546
26,"BGWB","terrible",1,911
26,"BGWB","bm23",1,1243
26,"BGWB","wicked",1,980
26,"BGWB","bf23",1,670
26,"BGWB","laughter",1,1109
26,"BGWB","bf56",1,1058
26,"BGWB","evil",0,950
26,"BGWB","wm1",1,773
26,"BGWB","peace",1,648
26,"BGWB","bm23",0,858
26,"BGWB","good",1,1422
26,"BGWB","bf56",1,695
26,"BGWB","hate",0,1252
26,"BGWB","wf3",1,749
26,"BGWB","pleasure",0,2428
26,"BGWB","bm14",1,816
26,"BGWB","wm6",1,744
26,"BGWB","glory",1,588
27,"WGBB","love",1,628
27,"WGBB","wm4",1,540
27,"WGBB","peace",1,560
27,"WGBB","bf23",1,603
27,"WGBB","hate",1,604
27,"WGBB","wf2",1,534
27,"WGBB","wicked",1,602
27,"WGBB","bf14",1,556
27,"WGBB","pleasure",1,798
27,"WGBB","wf3",1,480
27,"WGBB","laughter",1,551
27,"WGBB","bm56",1,642
27,"WGBB","good",1,522
27,"WGBB","wm6",1,527
27,"WGBB","evil",1,508
27,"WGBB","wm1",1,513
27,"WGBB","pain",0,2083
27,"WGBB","bm23",1,617
27,"WGBB","glory",1,602
27,"WGBB","wf6",1,556
27,"WGBB","bf56",1,798
27,"WGBB","annoying",1,1367
27,"WGBB","bm14",1,459
27,"WGBB","joy",1,619
27,"WGBB","bm56",1,628
27,"WGBB","wm4",1,549
27,"WGBB","glory",1,585
27,"WGBB","bm23",1,547
27,"WGBB","pleasure",1,615
27,"WGBB","bf56",1,552
27,"WGBB","terrible",1,724
27,"WGBB","bf14",1,512
27,"WGBB","laughter",1,478
27,"WGBB","wf2",1,548
27,"WGBB","joy",1,504
27,"WGBB","bm14",1,517
27,"WGBB","horrible",1,810
27,"WGBB","wm6",1,531
27,"WGBB","failure",1,680
27,"WGBB","bf23",1,582
27,"WGBB","annoying",1,536
27,"WGBB","wf3",1,524
27,"WGBB","failure",1,849
27,"WGBB","bf23",1,577
27,"WGBB","bf14",1,512
27,"WGBB","wicked",1,549
27,"WGBB","wf6",1,489
27,"WGBB","evil",1,575
27,"WGBB","wm1",1,617
27,"WGBB","horrible",1,475
27,"WGBB","wm6",1,545
27,"WGBB","good",1,614
27,"WGBB","bf56",1,532
27,"WGBB","hate",1,472
27,"WGBB","wm4",1,479
27,"WGBB","pain",0,902
27,"WGBB","wf3",1,1194
27,"WGBB","peace",1,741
27,"BGWB","hate",1,748
27,"BGWB","wf3",1,671
27,"BGWB","glory",1,1182
27,"BGWB","bm23",1,993
27,"BGWB","joy",1,867
27,"BGWB","wf2",1,690
27,"BGWB","peace",1,2184
27,"BGWB","wm6",0,1024
27,"BGWB","annoying",0,2202
27,"BGWB","wm4",1,1829
27,"BGWB","terrible",1,1031
27,"BGWB","wm1",1,687
27,"BGWB","wf6",1,1558
27,"BGWB","pain",1,794
27,"BGWB","bm56",1,956
27,"BGWB","good",1,1175
27,"BGWB","bf23",1,586
27,"BGWB","failure",0,1111
27,"BGWB","wf6",1,1201
27,"BGWB","wm4",1,1682
27,"BGWB","pleasure",1,953
27,"BGWB","bf14",1,1196
27,"BGWB","love",0,1477
27,"BGWB","bm14",1,1167
27,"BGWB","laughter",1,1138
27,"BGWB","wm6",1,774
27,"BGWB","wicked",1,910
27,"BGWB","bf56",1,699
27,"BGWB","pleasure",0,1215
27,"BGWB","bm14",1,1025
27,"BGWB","love",1,1114
27,"BGWB","bf14",1,680
27,"BGWB","peace",1,527
27,"BGWB","bm56",1,603
27,"BGWB","evil",1,668
27,"BGWB","wm1",1,603
27,"BGWB","joy",1,1058
27,"BGWB","wf2",1,833
27,"BGWB","bm23",1,949
27,"BGWB","horrible",1,793
27,"BGWB","wf3",1,795
27,"BGWB","evil",1,557
27,"BGWB","bf23",1,825
27,"BGWB","wicked",1,986
27,"BGWB","wm4",1,1292
27,"BGWB","glory",1,899
27,"BGWB","wf2",1,1608
27,"BGWB","hate",1,1818
27,"BGWB","bf56",1,699
27,"BGWB","horrible",1,1297
27,"BGWB","bm14",1,775
27,"BGWB","pain",1,738
27,"BGWB","bm56",1,782
27,"BGWB","terrible",1,961
27,"BGWB","bf56",1,644
27,"BGWB","annoying",1,964
27,"BGWB","wf3",1,759
27,"BGWB","good",1,794
28,"WGBB","bm56",1,800
28,"WGBB","laughter",1,632
28,"WGBB","wm1",1,704
28,"WGBB","hate",1,755
28,"WGBB","bf23",1,470
28,"WGBB","pleasure",1,525
28,"WGBB","wm4",0,1196
28,"WGBB","glory",1,475
28,"WGBB","wm6",1,471
28,"WGBB","pain",1,542
28,"WGBB","bm23",1,385
28,"WGBB","good",1,444
28,"WGBB","wf3",1,571
28,"WGBB","joy",1,422
28,"WGBB","wf2",1,423
28,"WGBB","annoying",1,688
28,"WGBB","bf14",1,422
28,"WGBB","failure",1,535
28,"WGBB","bf56",1,459
28,"WGBB","wf6",1,715
28,"WGBB","wicked",1,673
28,"WGBB","bm14",1,423
28,"WGBB","terrible",1,424
28,"WGBB","wf6",1,529
28,"WGBB","peace",1,502
28,"WGBB","wm4",1,451
28,"WGBB","horrible",1,555
28,"WGBB","bf14",1,423
28,"WGBB","love",1,399
28,"WGBB","bm23",1,489
28,"WGBB","evil",1,664
28,"WGBB","wm1",1,550
28,"WGBB","peace",1,394
28,"WGBB","wm6",1,475
28,"WGBB","joy",1,352
28,"WGBB","bf23",0,802
28,"WGBB","horrible",1,588
28,"WGBB","bf56",1,350
28,"WGBB","love",1,434
28,"WGBB","bm56",1,530
28,"WGBB","evil",1,447
28,"WGBB","wf2",1,550
28,"WGBB","good",1,538
28,"WGBB","bm14",0,722
28,"WGBB","laughter",1,658
28,"WGBB","wf3",0,647
28,"WGBB","hate",1,642
28,"WGBB","wm4",1,553
28,"WGBB","annoying",0,767
28,"WGBB","bm56",1,375
28,"WGBB","failure",1,418
28,"WGBB","bm14",1,435
28,"WGBB","glory",1,515
28,"WGBB","wm6",1,504
28,"WGBB","pain",1,694
28,"WGBB","wf6",1,467
28,"WGBB","bf14",1,472
28,"WGBB","wicked",1,527
28,"BGWB","wicked",0,1726
28,"BGWB","wm6",1,1842
28,"BGWB","terrible",1,867
28,"BGWB","bm14",0,731
28,"BGWB","hate",0,2080
28,"BGWB","bf14",0,3346
28,"BGWB","annoying",1,2055
28,"BGWB","wf3",1,1391
28,"BGWB","laughter",0,902
28,"BGWB","bm56",0,1532
28,"BGWB","failure",1,699
28,"BGWB","bm23",1,536
28,"BGWB","evil",1,669
28,"BGWB","wf2",0,1083
28,"BGWB","peace",1,1953
28,"BGWB","wm1",1,901
28,"BGWB","horrible",0,2143
28,"BGWB","wm4",0,1894
28,"BGWB","pleasure",1,5212
28,"BGWB","bf56",1,1103
28,"BGWB","bf23",0,1614
28,"BGWB","pain",1,795
28,"BGWB","wf6",0,1997
28,"BGWB","evil",0,1318
28,"BGWB","wf6",1,665
28,"BGWB","bm56",0,1150
28,"BGWB","terrible",0,2091
28,"BGWB","wf3",1,1388
28,"BGWB","good",1,879
28,"BGWB","bm14",1,1677
28,"BGWB","love",0,1235
28,"BGWB","wf2",0,1219
28,"BGWB","glory",0,970
28,"BGWB","bf56",1,1735
28,"BGWB","joy",1,708
28,"BGWB","wm6",1,681
28,"BGWB","glory",1,967
28,"BGWB","wm4",1,643
28,"BGWB","annoying",0,1309
28,"BGWB","bf23",1,544
28,"BGWB","wicked",1,1125
28,"BGWB","bm23",1,489
28,"BGWB","joy",0,1107
28,"BGWB","wm1",1,652
28,"BGWB","pleasure",1,836
28,"BGWB","bf14",1,484
28,"BGWB","peace",1,595
28,"BGWB","wm1",0,940
28,"BGWB","laughter",1,504
28,"BGWB","wf2",1,693
28,"BGWB","hate",0,1277
28,"BGWB","bm56",1,1785
28,"BGWB","horrible",1,788
28,"BGWB","bm23",1,398
28,"BGWB","wm4",0,726
28,"BGWB","love",1,739
28,"BGWB","bf14",0,809
28,"BGWB","failure",1,647
29,"BGWB","wm4",1,650
29,"BGWB","pleasure",1,642
29,"BGWB","wf2",1,609
29,"BGWB","evil",0,1313
29,"BGWB","bf56",1,1087
29,"BGWB","good",1,766
29,"BGWB","bf14",1,609
29,"BGWB","horrible",1,650
29,"BGWB","bm14",1,506
29,"BGWB","laughter",1,528
29,"BGWB","bm56",1,444
29,"BGWB","glory",1,780
29,"BGWB","wf3",1,454
29,"BGWB","pain",1,534
29,"BGWB","wm1",1,578
29,"BGWB","failure",1,485
29,"BGWB","bf23",1,491
29,"BGWB","terrible",1,513
29,"BGWB","bm23",1,486
29,"BGWB","bf14",1,653
29,"BGWB","peace",0,1290
29,"BGWB","bf23",1,538
29,"BGWB","annoying",1,478
29,"BGWB","bm56",1,549
29,"BGWB","love",1,464
29,"BGWB","wm6",1,519
29,"BGWB","wicked",1,396
29,"BGWB","wf6",1,438
29,"BGWB","joy",1,502
29,"BGWB","wm6",1,475
29,"BGWB","hate",1,626
29,"BGWB","bm14",1,890
29,"BGWB","pleasure",0,987
29,"BGWB","bf56",1,515
29,"BGWB","love",1,720
29,"BGWB","bm23",1,484
29,"BGWB","horrible",1,379
29,"BGWB","bm23",1,461
29,"BGWB","terrible",1,548
29,"BGWB","wf2",1,504
29,"BGWB","pain",1,574
29,"BGWB","wf6",1,496
29,"BGWB","peace",1,439
29,"BGWB","wf3",1,535
29,"BGWB","laughter",0,876
29,"BGWB","wm4",1,601
29,"BGWB","wicked",0,913
29,"BGWB","wm1",1,583
29,"BGWB","good",1,706
29,"BGWB","wm6",1,479
29,"BGWB","failure",0,1993
29,"BGWB","bf23",1,504
29,"BGWB","joy",0,1036
29,"BGWB","wm1",1,637
29,"BGWB","wf3",1,480
29,"BGWB","hate",1,455
29,"BGWB","bm56",1,494
29,"BGWB","evil",1,597
29,"WGBB","wicked",1,507
29,"WGBB","bm23",1,391
29,"WGBB","failure",1,514
29,"WGBB","bm56",1,375
29,"WGBB","love",1,450
29,"WGBB","bf14",1,473
29,"WGBB","peace",1,576
29,"WGBB","bf56",1,490
29,"WGBB","good",1,688
29,"WGBB","bm14",1,495
29,"WGBB","evil",0,1215
29,"WGBB","bf23",1,485
29,"WGBB","terrible",1,484
29,"WGBB","bf23",1,394
29,"WGBB","hate",1,388
29,"WGBB","bm14",1,382
29,"WGBB","horrible",1,416
29,"WGBB","wf6",1,401
29,"WGBB","glory",1,563
29,"WGBB","bm23",1,437
29,"WGBB","bf56",1,562
29,"WGBB","pain",1,558
29,"WGBB","wf2",1,473
29,"WGBB","annoying",1,456
29,"WGBB","wm4",1,623
29,"WGBB","laughter",1,456
29,"WGBB","bm56",1,472
29,"WGBB","pain",1,383
29,"WGBB","wm1",1,545
29,"WGBB","joy",1,429
29,"WGBB","wm6",1,405
29,"WGBB","wf3",1,361
29,"WGBB","pleasure",1,325
29,"WGBB","wm1",1,345
29,"WGBB","hate",1,302
29,"WGBB","bf14",1,323
29,"WGBB","evil",0,643
29,"WGBB","wf3",1,407
29,"WGBB","glory",1,433
29,"WGBB","bf23",1,393
29,"WGBB","wm6",1,485
29,"WGBB","horrible",1,379
29,"WGBB","wm4",1,453
29,"WGBB","joy",1,453
29,"WGBB","wf6",0,720
29,"WGBB","pleasure",1,593
29,"WGBB","bm23",1,370
29,"WGBB","good",1,389
29,"WGBB","wf2",0,931
29,"WGBB","failure",1,771
29,"WGBB","bf56",1,414
29,"WGBB","terrible",1,463
29,"WGBB","wf2",0,654
29,"WGBB","love",1,477
29,"WGBB","wm6",1,347
29,"WGBB","peace",1,295
29,"WGBB","wf3",1,284
29,"WGBB","wicked",0,674
30,"BGWB","evil",1,871
30,"BGWB","bm14",1,1013
30,"BGWB","annoying",1,1031
30,"BGWB","wm4",1,719
30,"BGWB","laughter",1,637
30,"BGWB","bf56",1,637
30,"BGWB","failure",1,605
30,"BGWB","bm23",1,527
30,"BGWB","pain",0,1279
30,"BGWB","wm1",1,809
30,"BGWB","joy",0,950
30,"BGWB","wf2",1,1102
30,"BGWB","peace",1,716
30,"BGWB","bf14",1,649
30,"BGWB","pleasure",1,624
30,"BGWB","wf3",1,705
30,"BGWB","good",1,639
30,"BGWB","wm6",1,519
30,"BGWB","horrible",1,588
30,"BGWB","wf6",1,438
30,"BGWB","bf23",1,631
30,"BGWB","love",1,496
30,"BGWB","wm6",1,501
30,"BGWB","hate",1,531
30,"BGWB","wm4",1,455
30,"BGWB","bm56",1,537
30,"BGWB","glory",1,558
30,"BGWB","wf2",1,505
30,"BGWB","good",1,471
30,"BGWB","bm23",1,534
30,"BGWB","terrible",1,490
30,"BGWB","bf23",1,520
30,"BGWB","wicked",1,877
30,"BGWB","bf56",1,475
30,"BGWB","wm1",1,521
30,"BGWB","annoying",1,686
30,"BGWB","bf14",1,620
30,"BGWB","glory",1,845
30,"BGWB","wf6",1,461
30,"BGWB","pain",1,517
30,"BGWB","wf3",1,505
30,"BGWB","laughter",0,618
30,"BGWB","wm4",1,975
30,"BGWB","pleasure",1,610
30,"BGWB","bm14",1,499
30,"BGWB","failure",1,577
30,"BGWB","bm56",1,499
30,"BGWB","horrible",1,513
30,"BGWB","bm23",1,501
30,"BGWB","terrible",0,1076
30,"BGWB","bf56",1,497
30,"BGWB","wicked",0,901
30,"BGWB","wm1",1,1243
30,"BGWB","joy",1,972
30,"BGWB","bm14",1,567
30,"BGWB","hate",1,498
30,"BGWB","wf2",1,559
30,"BGWB","peace",1,683
30,"WGBB","failure",1,736
30,"WGBB","bm23",1,548
30,"WGBB","peace",1,488
30,"WGBB","wm1",1,558
30,"WGBB","hate",1,522
30,"WGBB","wm6",1,575
30,"WGBB","wicked",1,506
30,"WGBB","bf56",1,703
30,"WGBB","terrible",1,533
30,"WGBB","bf23",1,497
30,"WGBB","love",1,671
30,"WGBB","bm56",1,478
30,"WGBB","glory",1,645
30,"WGBB","wf3",1,461
30,"WGBB","laughter",1,564
30,"WGBB","wm4",1,503
30,"WGBB","wf6",1,570
30,"WGBB","horrible",1,557
30,"WGBB","bm14",1,464
30,"WGBB","bf14",1,541
30,"WGBB","annoying",1,442
30,"WGBB","bf14",1,473
30,"WGBB","pain",1,432
30,"WGBB","bm14",1,400
30,"WGBB","good",1,514
30,"WGBB","wf2",1,471
30,"WGBB","pleasure",1,486
30,"WGBB","wf6",1,388
30,"WGBB","evil",1,478
30,"WGBB","wf3",1,508
30,"WGBB","joy",1,578
30,"WGBB","wm6",1,652
30,"WGBB","hate",1,516
30,"WGBB","wm4",1,448
30,"WGBB","good",0,986
30,"WGBB","bm23",1,730
30,"WGBB","joy",1,503
30,"WGBB","wf2",1,556
30,"WGBB","laughter",1,512
30,"WGBB","bm56",1,485
30,"WGBB","wicked",1,419
30,"WGBB","bf56",1,556
30,"WGBB","terrible",1,447
30,"WGBB","wm1",0,758
30,"WGBB","evil",0,938
30,"WGBB","wf3",1,596
30,"WGBB","annoying",0,1062
30,"WGBB","wm1",1,1045
30,"WGBB","glory",1,525
30,"WGBB","bf23",1,449
30,"WGBB","horrible",1,657
30,"WGBB","bf23",1,432
30,"WGBB","love",1,473
30,"WGBB","bf14",1,400
30,"WGBB","failure",1,577
30,"WGBB","wf2",1,979
30,"WGBB","bm23",1,418
30,"WGBB","peace",1,459
31,"BGWB","good",1,1500
31,"BGWB","wm4",1,1274
31,"BGWB","pleasure",1,1377
31,"BGWB","bm23",1,956
31,"BGWB","hate",1,1063
31,"BGWB","bm14",1,1478
31,"BGWB","pain",1,1774
31,"BGWB","wm6",1,985
31,"BGWB","wicked",1,803
31,"BGWB","wf3",1,813
31,"BGWB","annoying",1,695
31,"BGWB","bf56",1,724
31,"BGWB","bf23",1,735
31,"BGWB","joy",1,980
31,"BGWB","bm56",1,590
31,"BGWB","love",1,616
31,"BGWB","wf6",1,601
31,"BGWB","peace",1,651
31,"BGWB","wf2",1,1867
31,"BGWB","wm1",1,2492
31,"BGWB","failure",1,1315
31,"BGWB","wm6",1,672
31,"BGWB","laughter",1,679
31,"BGWB","bf14",1,581
