"subject","blockcode","measure","condition","stimulusitem1","correct","latency"
38,"practice_DG","sciat","DG","gioia",1,587
38,"practice_DG","sciat","DG","disastro",1,704
38,"practice_DG","sciat","DG","fond3.jpg",1,779
38,"practice_DG","sciat","DG","terribile",1,837
38,"practice_DG","sciat","DG","gloria",1,539
38,"practice_DG","sciat","DG","fond6.jpg",1,624
38,"practice_DG","sciat","DG","stupendo",1,572
38,"practice_DG","sciat","DG","amore",1,493
38,"practice_DG","sciat","DG","agonia",1,599
38,"test_DG","sciat","DG","nocivo",1,741
38,"test_DG","sciat","DG","fond4.jpg",1,672
38,"test_DG","sciat","DG","fallimento",1,581
38,"test_DG","sciat","DG","paradiso",1,510
38,"test_DG","sciat","DG","odio",1,1090
38,"test_DG","sciat","DG","fastidioso",1,531
38,"test_DG","sciat","DG","felicità",1,669
38,"test_DG","sciat","DG","pace",1,409
38,"test_DG","sciat","DG","fond3.jpg",1,714
38,"test_DG","sciat","DG","meraviglioso",1,551
38,"test_DG","sciat","DG","bello",1,603
38,"test_DG","sciat","DG","male",1,658
38,"test_DG","sciat","DG","fond4.jpg",1,510
38,"test_DG","sciat","DG","fond1.jpg",1,418
38,"test_DG","sciat","DG","schifo",1,660
38,"test_DG","sciat","DG","eccellente",1,677
38,"test_DG","sciat","DG","male",1,596
38,"test_DG","sciat","DG","nocivo",1,971
38,"test_DG","sciat","DG","dolore",1,796
38,"test_DG","sciat","DG","fond7.jpg",1,946
38,"test_DG","sciat","DG","fond6.jpg",1,310
38,"test_DG","sciat","DG","meraviglioso",1,555
38,"test_DG","sciat","DG","buono",1,471
38,"test_DG","sciat","DG","schifo",1,635
38,"test_DG","sciat","DG","orribile",1,759
38,"test_DG","sciat","DG","odio",1,894
38,"test_DG","sciat","DG","fond5.jpg",1,759
38,"test_DG","sciat","DG","fond2.jpg",1,334
38,"test_DG","sciat","DG","ridere",1,504
38,"test_DG","sciat","DG","fond6.jpg",1,444
38,"test_DG","sciat","DG","fallimento",1,595
38,"test_DG","sciat","DG","fond1.jpg",1,562
38,"test_DG","sciat","DG","fond5.jpg",1,377
38,"test_DG","sciat","DG","terribile",1,747
38,"test_DG","sciat","DG","disastro",1,775
38,"test_DG","sciat","DG","fond4.jpg",1,472
38,"test_DG","sciat","DG","fond3.jpg",1,486
38,"test_DG","sciat","DG","agonia",1,854
38,"test_DG","sciat","DG","brutto",1,743
38,"test_DG","sciat","DG","fond2.jpg",1,499
38,"test_DG","sciat","DG","gioia",1,765
38,"test_DG","sciat","DG","paradiso",1,435
38,"test_DG","sciat","DG","cattivo",1,551
38,"test_DG","sciat","DG","fond7.jpg",1,446
38,"test_DG","sciat","DG","fastidioso",1,790
38,"test_DG","sciat","DG","piacere",1,609
38,"test_DG","sciat","DG","schifo",1,611
38,"test_DG","sciat","DG","pace",1,565
38,"test_DG","sciat","DG","odio",1,667
38,"test_DG","sciat","DG","stupendo",1,584
38,"test_DG","sciat","DG","fond3.jpg",1,731
38,"test_DG","sciat","DG","gloria",1,574
38,"test_DG","sciat","DG","bello",0,631
38,"test_DG","sciat","DG","orribile",1,811
38,"test_DG","sciat","DG","felicità",1,612
38,"test_DG","sciat","DG","eccellente",1,725
38,"test_DG","sciat","DG","fond6.jpg",1,550
38,"test_DG","sciat","DG","fond4.jpg",1,426
38,"test_DG","sciat","DG","amore",1,519
38,"test_DG","sciat","DG","fond1.jpg",1,518
38,"test_DG","sciat","DG","fond5.jpg",1,397
38,"test_DG","sciat","DG","meraviglioso",1,492
38,"test_DG","sciat","DG","nocivo",1,526
38,"test_DG","sciat","DG","cattivo",1,493
38,"test_DG","sciat","DG","brutto",1,479
38,"test_DG","sciat","DG","fallimento",1,534
38,"test_DG","sciat","DG","disastro",1,583
38,"test_DG","sciat","DG","male",1,572
38,"test_DG","sciat","DG","ridere",1,589
38,"test_DG","sciat","DG","fond7.jpg",1,505
38,"test_DG","sciat","DG","dolore",1,677
38,"test_DG","sciat","DG","agonia",1,796
42,"practice_DG","sciat","DG","paradiso",1,1020
42,"practice_DG","sciat","DG","orribile",1,972
42,"practice_DG","sciat","DG","fond4.jpg",1,754
42,"practice_DG","sciat","DG","fond3.jpg",1,545
42,"practice_DG","sciat","DG","eccellente",1,838
42,"practice_DG","sciat","DG","gioia",1,476
42,"practice_DG","sciat","DG","fond2.jpg",1,563
42,"practice_DG","sciat","DG","fond7.jpg",1,426
42,"practice_DG","sciat","DG","meraviglioso",1,1078
42,"practice_DG","sciat","DG","odio",1,693
42,"practice_DG","sciat","DG","fond6.jpg",1,518
42,"practice_DG","sciat","DG","disastro",1,1421
42,"practice_DG","sciat","DG","piacere",1,525
42,"practice_DG","sciat","DG","fond5.jpg",1,671
42,"practice_DG","sciat","DG","terribile",1,803
42,"practice_DG","sciat","DG","male",1,497
42,"practice_DG","sciat","DG","dolore",1,459
42,"practice_DG","sciat","DG","fastidioso",1,509
42,"practice_DG","sciat","DG","schifo",1,465
42,"practice_DG","sciat","DG","buono",0,390
42,"test_DG","sciat","DG","brutto",1,813
42,"test_DG","sciat","DG","fond1.jpg",1,662
42,"test_DG","sciat","DG","fond4.jpg",1,522
42,"test_DG","sciat","DG","bello",1,729
42,"test_DG","sciat","DG","fond2.jpg",1,395
42,"test_DG","sciat","DG","gloria",1,623
42,"test_DG","sciat","DG","fond5.jpg",1,699
42,"test_DG","sciat","DG","nocivo",1,765
42,"test_DG","sciat","DG","stupendo",1,507
42,"test_DG","sciat","DG","cattivo",1,472
42,"test_DG","sciat","DG","agonia",1,604
42,"test_DG","sciat","DG","fond3.jpg",1,538
42,"test_DG","sciat","DG","fond6.jpg",1,447
42,"test_DG","sciat","DG","fallimento",1,638
42,"test_DG","sciat","DG","odio",1,437
42,"test_DG","sciat","DG","amore",1,620
42,"test_DG","sciat","DG","nocivo",1,534
42,"test_DG","sciat","DG","cattivo",1,487
42,"test_DG","sciat","DG","terribile",1,494
42,"test_DG","sciat","DG","dolore",1,472
42,"test_DG","sciat","DG","orribile",1,428
42,"test_DG","sciat","DG","felicità",1,537
42,"test_DG","sciat","DG","fond7.jpg",1,666
42,"test_DG","sciat","DG","pace",1,486
42,"test_DG","sciat","DG","fond1.jpg",1,544
42,"test_DG","sciat","DG","fond5.jpg",1,484
42,"test_DG","sciat","DG","fastidioso",1,675
42,"test_DG","sciat","DG","agonia",1,711
42,"test_DG","sciat","DG","fond4.jpg",1,958
42,"test_DG","sciat","DG","fallimento",1,516
42,"test_DG","sciat","DG","brutto",1,491
42,"test_DG","sciat","DG","ridere",1,501
42,"test_DG","sciat","DG","male",1,463
42,"test_DG","sciat","DG","schifo",1,435
42,"test_DG","sciat","DG","fond3.jpg",1,514
42,"test_DG","sciat","DG","ridere",1,662
42,"test_DG","sciat","DG","disastro",1,563
42,"test_DG","sciat","DG","stupendo",1,553
42,"test_DG","sciat","DG","agonia",1,622
42,"test_DG","sciat","DG","nocivo",1,591
42,"test_DG","sciat","DG","fond7.jpg",1,470
42,"test_DG","sciat","DG","disastro",1,506
42,"test_DG","sciat","DG","dolore",1,687
42,"test_DG","sciat","DG","fond6.jpg",1,496
42,"test_DG","sciat","DG","fond2.jpg",1,370
42,"test_DG","sciat","DG","paradiso",1,540
42,"test_DG","sciat","DG","buono",1,509
42,"test_DG","sciat","DG","piacere",1,409
42,"test_DG","sciat","DG","cattivo",0,395
42,"test_DG","sciat","DG","male",1,671
42,"test_DG","sciat","DG","schifo",1,452
42,"test_DG","sciat","DG","terribile",1,469
42,"test_DG","sciat","DG","bello",1,642
42,"test_DG","sciat","DG","fond1.jpg",1,569
42,"test_DG","sciat","DG","fallimento",1,511
42,"test_DG","sciat","DG","fond7.jpg",1,510
42,"test_DG","sciat","DG","brutto",1,483
42,"test_DG","sciat","DG","amore",1,530
42,"test_DG","sciat","DG","fond1.jpg",1,731
42,"test_DG","sciat","DG","fastidioso",1,517
42,"test_DG","sciat","DG","eccellente",1,572
42,"test_DG","sciat","DG","meraviglioso",1,653
42,"test_DG","sciat","DG","gioia",1,463
42,"test_DG","sciat","DG","fond2.jpg",1,691
42,"test_DG","sciat","DG","fond4.jpg",1,412
42,"test_DG","sciat","DG","pace",1,470
42,"test_DG","sciat","DG","gloria",1,507
42,"test_DG","sciat","DG","felicità",1,519
42,"test_DG","sciat","DG","fond5.jpg",1,494
42,"test_DG","sciat","DG","fond6.jpg",1,679
42,"test_DG","sciat","DG","orribile",1,855
42,"test_DG","sciat","DG","buono",1,511
42,"practice_DB","sciat","DB","paradiso",1,722
42,"practice_DB","sciat","DB","ridere",1,441
42,"practice_DB","sciat","DB","brutto",0,376
42,"practice_DB","sciat","DB","fond4.jpg",1,818
42,"practice_DB","sciat","DB","fastidioso",1,595
42,"practice_DB","sciat","DB","disastro",1,535
42,"practice_DB","sciat","DB","fallimento",1,497
42,"practice_DB","sciat","DB","gloria",1,523
42,"practice_DB","sciat","DB","fond6.jpg",1,554
42,"practice_DB","sciat","DB","fond3.jpg",1,416
42,"practice_DB","sciat","DB","orribile",1,530
42,"practice_DB","sciat","DB","fond5.jpg",1,404
42,"practice_DB","sciat","DB","dolore",1,731
42,"practice_DB","sciat","DB","fond2.jpg",1,420
42,"practice_DB","sciat","DB","gioia",1,670
42,"practice_DB","sciat","DB","pace",1,346
42,"practice_DB","sciat","DB","amore",1,423
42,"practice_DB","sciat","DB","fond1.jpg",1,539
42,"practice_DB","sciat","DB","fond7.jpg",1,479
42,"practice_DB","sciat","DB","odio",1,479
42,"test_DB","sciat","DB","buono",1,691
42,"test_DB","sciat","DB","bello",1,357
42,"test_DB","sciat","DB","piacere",1,436
42,"test_DB","sciat","DB","fond3.jpg",1,579
42,"test_DB","sciat","DB","male",1,501
42,"test_DB","sciat","DB","fond1.jpg",1,401
42,"test_DB","sciat","DB","fond7.jpg",1,464
42,"test_DB","sciat","DB","fond4.jpg",1,396
42,"test_DB","sciat","DB","fond6.jpg",1,443
42,"test_DB","sciat","DB","fond2.jpg",1,626
42,"test_DB","sciat","DB","agonia",1,559
42,"test_DB","sciat","DB","meraviglioso",1,558
42,"test_DB","sciat","DB","stupendo",1,508
42,"test_DB","sciat","DB","terribile",1,593
42,"test_DB","sciat","DB","nocivo",1,493
42,"test_DB","sciat","DB","eccellente",1,615
42,"test_DB","sciat","DB","schifo",1,656
42,"test_DB","sciat","DB","cattivo",1,530
42,"test_DB","sciat","DB","fond5.jpg",1,1027
42,"test_DB","sciat","DB","schifo",1,447
42,"test_DB","sciat","DB","cattivo",1,422
42,"test_DB","sciat","DB","odio",1,383
42,"test_DB","sciat","DB","felicità",1,460
42,"test_DB","sciat","DB","fond6.jpg",1,528
42,"test_DB","sciat","DB","fond5.jpg",1,346
42,"test_DB","sciat","DB","pace",1,799
42,"test_DB","sciat","DB","fond1.jpg",1,517
42,"test_DB","sciat","DB","paradiso",1,532
42,"test_DB","sciat","DB","fond3.jpg",1,430
42,"test_DB","sciat","DB","ridere",1,578
42,"test_DB","sciat","DB","meraviglioso",1,420
42,"test_DB","sciat","DB","amore",1,453
42,"test_DB","sciat","DB","fond2.jpg",1,639
42,"test_DB","sciat","DB","fond7.jpg",1,630
42,"test_DB","sciat","DB","fastidioso",1,674
42,"test_DB","sciat","DB","fond4.jpg",1,417
42,"test_DB","sciat","DB","felicità",1,499
42,"test_DB","sciat","DB","piacere",1,572
42,"test_DB","sciat","DB","nocivo",1,550
42,"test_DB","sciat","DB","male",1,426
42,"test_DB","sciat","DB","fond2.jpg",1,750
42,"test_DB","sciat","DB","dolore",1,482
42,"test_DB","sciat","DB","fallimento",1,554
42,"test_DB","sciat","DB","eccellente",1,606
42,"test_DB","sciat","DB","agonia",1,725
42,"test_DB","sciat","DB","stupendo",1,491
42,"test_DB","sciat","DB","fond5.jpg",1,501
42,"test_DB","sciat","DB","fond7.jpg",1,441
42,"test_DB","sciat","DB","gioia",1,560
42,"test_DB","sciat","DB","gloria",1,327
42,"test_DB","sciat","DB","bello",1,350
42,"test_DB","sciat","DB","disastro",1,651
42,"test_DB","sciat","DB","fond6.jpg",1,596
42,"test_DB","sciat","DB","terribile",1,403
42,"test_DB","sciat","DB","buono",1,666
42,"test_DB","sciat","DB","ridere",1,719
42,"test_DB","sciat","DB","pace",1,437
42,"test_DB","sciat","DB","brutto",1,780
42,"test_DB","sciat","DB","fond4.jpg",1,904
42,"test_DB","sciat","DB","orribile",1,908
42,"test_DB","sciat","DB","piacere",1,472
42,"test_DB","sciat","DB","fond1.jpg",1,502
42,"test_DB","sciat","DB","cattivo",1,707
42,"test_DB","sciat","DB","fond3.jpg",1,463
42,"test_DB","sciat","DB","nocivo",1,611
42,"test_DB","sciat","DB","paradiso",0,429
42,"test_DB","sciat","DB","bello",1,657
42,"test_DB","sciat","DB","amore",1,349
42,"test_DB","sciat","DB","meraviglioso",1,498
42,"test_DB","sciat","DB","stupendo",1,484
42,"test_DB","sciat","DB","gioia",1,483
42,"test_DB","sciat","DB","buono",1,370
46,"practice_DG","sciat","DG","fond1.jpg",1,1202
46,"practice_DG","sciat","DG","terribile",1,1131
46,"practice_DG","sciat","DG","felicità",1,1004
46,"practice_DG","sciat","DG","fond6.jpg",1,754
46,"practice_DG","sciat","DG","ridere",1,982
46,"practice_DG","sciat","DG","eccellente",1,935
46,"practice_DG","sciat","DG","fond4.jpg",1,920
46,"practice_DG","sciat","DG","dolore",1,750
46,"practice_DG","sciat","DG","fallimento",1,754
46,"practice_DG","sciat","DG","brutto",1,518
46,"practice_DG","sciat","DG","agonia",1,805
46,"practice_DG","sciat","DG","fastidioso",1,604
46,"practice_DG","sciat","DG","fond5.jpg",1,538
46,"practice_DG","sciat","DG","fond2.jpg",1,743
46,"practice_DG","sciat","DG","fond3.jpg",1,603
46,"practice_DG","sciat","DG","piacere",1,690
46,"practice_DG","sciat","DG","nocivo",1,715
46,"practice_DG","sciat","DG","buono",1,631
46,"practice_DG","sciat","DG","paradiso",1,635
46,"practice_DG","sciat","DG","male",1,599
46,"test_DG","sciat","DG","fond7.jpg",1,469
46,"test_DG","sciat","DG","cattivo",1,609
46,"test_DG","sciat","DG","schifo",1,587
46,"test_DG","sciat","DG","orribile",1,591
46,"test_DG","sciat","DG","odio",1,475
46,"test_DG","sciat","DG","fond1.jpg",1,722
46,"test_DG","sciat","DG","fond3.jpg",1,481
46,"test_DG","sciat","DG","bello",1,552
46,"test_DG","sciat","DG","disastro",1,652
46,"test_DG","sciat","DG","amore",1,533
46,"test_DG","sciat","DG","cattivo",1,575
46,"test_DG","sciat","DG","terribile",1,561
46,"test_DG","sciat","DG","orribile",1,503
46,"test_DG","sciat","DG","fond7.jpg",1,532
46,"test_DG","sciat","DG","male",1,805
46,"test_DG","sciat","DG","nocivo",1,524
46,"test_DG","sciat","DG","pace",1,675
46,"test_DG","sciat","DG","stupendo",1,535
46,"test_DG","sciat","DG","dolore",1,569
46,"test_DG","sciat","DG","fond4.jpg",1,562
46,"test_DG","sciat","DG","agonia",1,609
46,"test_DG","sciat","DG","fond2.jpg",1,498
46,"test_DG","sciat","DG","gioia",1,500
46,"test_DG","sciat","DG","gloria",1,494
46,"test_DG","sciat","DG","fond6.jpg",1,375
46,"test_DG","sciat","DG","odio",1,537
46,"test_DG","sciat","DG","disastro",1,483
46,"test_DG","sciat","DG","fond5.jpg",1,498
46,"test_DG","sciat","DG","schifo",1,452
46,"test_DG","sciat","DG","fastidioso",1,517
46,"test_DG","sciat","DG","brutto",1,516
46,"test_DG","sciat","DG","fond4.jpg",1,403
46,"test_DG","sciat","DG","fallimento",1,490
46,"test_DG","sciat","DG","terribile",1,484
46,"test_DG","sciat","DG","agonia",1,499
46,"test_DG","sciat","DG","fond7.jpg",1,399
46,"test_DG","sciat","DG","meraviglioso",1,679
46,"test_DG","sciat","DG","gioia",1,413
46,"test_DG","sciat","DG","pace",1,375
46,"test_DG","sciat","DG","fallimento",0,433
46,"test_DG","sciat","DG","schifo",1,653
46,"test_DG","sciat","DG","fastidioso",1,495
46,"test_DG","sciat","DG","fond3.jpg",1,456
46,"test_DG","sciat","DG","fond6.jpg",1,426
46,"test_DG","sciat","DG","buono",1,591
46,"test_DG","sciat","DG","dolore",1,427
46,"test_DG","sciat","DG","fond5.jpg",1,431
46,"test_DG","sciat","DG","fond2.jpg",1,406
46,"test_DG","sciat","DG","ridere",1,638
46,"test_DG","sciat","DG","felicità",1,500
46,"test_DG","sciat","DG","fond1.jpg",1,481
46,"test_DG","sciat","DG","amore",1,488
46,"test_DG","sciat","DG","orribile",1,471
46,"test_DG","sciat","DG","fond5.jpg",1,334
46,"test_DG","sciat","DG","gloria",1,496
46,"test_DG","sciat","DG","eccellente",1,513
46,"test_DG","sciat","DG","piacere",1,518
46,"test_DG","sciat","DG","stupendo",1,477
46,"test_DG","sciat","DG","odio",1,516
46,"test_DG","sciat","DG","fond4.jpg",1,514
46,"test_DG","sciat","DG","fond1.jpg",1,441
46,"test_DG","sciat","DG","nocivo",1,513
46,"test_DG","sciat","DG","fond6.jpg",1,551
46,"test_DG","sciat","DG","male",1,516
46,"test_DG","sciat","DG","fond2.jpg",1,507
46,"test_DG","sciat","DG","brutto",1,519
46,"test_DG","sciat","DG","bello",1,526
46,"test_DG","sciat","DG","cattivo",1,477
46,"test_DG","sciat","DG","fond7.jpg",1,452
46,"test_DG","sciat","DG","meraviglioso",1,510
46,"test_DG","sciat","DG","paradiso",1,626
46,"test_DG","sciat","DG","felicità",1,574
46,"practice_DB","sciat","DB","fond1.jpg",1,878
46,"practice_DB","sciat","DB","fond7.jpg",1,628
46,"practice_DB","sciat","DB","fond2.jpg",1,424
46,"practice_DB","sciat","DB","fond3.jpg",1,389
46,"practice_DB","sciat","DB","bello",1,929
46,"practice_DB","sciat","DB","fond4.jpg",1,506
46,"practice_DB","sciat","DB","cattivo",1,999
46,"practice_DB","sciat","DB","fond5.jpg",1,485
46,"practice_DB","sciat","DB","odio",1,532
46,"practice_DB","sciat","DB","gloria",1,613
46,"practice_DB","sciat","DB","paradiso",1,591
46,"practice_DB","sciat","DB","amore",1,459
46,"practice_DB","sciat","DB","buono",1,541
46,"practice_DB","sciat","DB","stupendo",1,518
46,"practice_DB","sciat","DB","felicità",1,654
46,"practice_DB","sciat","DB","orribile",1,463
46,"practice_DB","sciat","DB","pace",1,563
46,"practice_DB","sciat","DB","nocivo",1,482
46,"practice_DB","sciat","DB","ridere",1,513
46,"practice_DB","sciat","DB","gioia",1,525
46,"test_DB","sciat","DB","brutto",1,579
46,"test_DB","sciat","DB","eccellente",1,588
46,"test_DB","sciat","DB","disastro",1,544
46,"test_DB","sciat","DB","piacere",1,533
46,"test_DB","sciat","DB","schifo",1,502
46,"test_DB","sciat","DB","fond6.jpg",1,682
46,"test_DB","sciat","DB","fond1.jpg",1,425
46,"test_DB","sciat","DB","dolore",1,726
46,"test_DB","sciat","DB","fond6.jpg",1,383
46,"test_DB","sciat","DB","terribile",1,556
46,"test_DB","sciat","DB","fallimento",1,567
46,"test_DB","sciat","DB","meraviglioso",1,815
46,"test_DB","sciat","DB","amore",1,488
46,"test_DB","sciat","DB","eccellente",1,751
46,"test_DB","sciat","DB","bello",1,507
46,"test_DB","sciat","DB","fond4.jpg",1,455
46,"test_DB","sciat","DB","fastidioso",1,537
46,"test_DB","sciat","DB","fond2.jpg",1,978
46,"test_DB","sciat","DB","ridere",1,627
46,"test_DB","sciat","DB","paradiso",1,576
46,"test_DB","sciat","DB","pace",1,489
46,"test_DB","sciat","DB","buono",1,403
46,"test_DB","sciat","DB","fond7.jpg",1,434
46,"test_DB","sciat","DB","fond3.jpg",1,441
46,"test_DB","sciat","DB","stupendo",1,528
46,"test_DB","sciat","DB","agonia",1,503
46,"test_DB","sciat","DB","gioia",0,883
46,"test_DB","sciat","DB","piacere",1,1370
46,"test_DB","sciat","DB","fond5.jpg",1,546
46,"test_DB","sciat","DB","male",1,670
46,"test_DB","sciat","DB","felicità",1,722
46,"test_DB","sciat","DB","fond3.jpg",1,505
46,"test_DB","sciat","DB","gloria",1,837
46,"test_DB","sciat","DB","fond7.jpg",1,860
46,"test_DB","sciat","DB","meraviglioso",1,757
46,"test_DB","sciat","DB","fallimento",1,692
46,"test_DB","sciat","DB","piacere",1,549
46,"test_DB","sciat","DB","fond4.jpg",1,465
46,"test_DB","sciat","DB","gloria",1,998
46,"test_DB","sciat","DB","paradiso",1,556
46,"test_DB","sciat","DB","male",1,539
46,"test_DB","sciat","DB","eccellente",1,604
46,"test_DB","sciat","DB","odio",1,507
46,"test_DB","sciat","DB","fond6.jpg",1,727
46,"test_DB","sciat","DB","amore",1,550
46,"test_DB","sciat","DB","fond1.jpg",1,386
46,"test_DB","sciat","DB","fastidioso",1,679
46,"test_DB","sciat","DB","stupendo",1,598
46,"test_DB","sciat","DB","schifo",1,701
46,"test_DB","sciat","DB","cattivo",1,446
46,"test_DB","sciat","DB","fond2.jpg",1,559
46,"test_DB","sciat","DB","fond5.jpg",1,502
46,"test_DB","sciat","DB","orribile",1,491
46,"test_DB","sciat","DB","nocivo",1,484
46,"test_DB","sciat","DB","fond3.jpg",1,462
46,"test_DB","sciat","DB","dolore",1,474
46,"test_DB","sciat","DB","felicità",1,503
46,"test_DB","sciat","DB","brutto",1,395
46,"test_DB","sciat","DB","fond1.jpg",1,610
46,"test_DB","sciat","DB","meraviglioso",0,924
46,"test_DB","sciat","DB","ridere",0,2114
46,"test_DB","sciat","DB","fond7.jpg",1,990
46,"test_DB","sciat","DB","fond2.jpg",1,394
46,"test_DB","sciat","DB","buono",1,423
46,"test_DB","sciat","DB","pace",1,451
46,"test_DB","sciat","DB","fond4.jpg",1,621
46,"test_DB","sciat","DB","gioia",1,574
46,"test_DB","sciat","DB","bello",1,664
46,"test_DB","sciat","DB","fond6.jpg",1,676
46,"test_DB","sciat","DB","ridere",1,539
46,"test_DB","sciat","DB","terribile",1,708
46,"test_DB","sciat","DB","disastro",1,760
35,"practice_DB","sciat","DB","fond6.jpg",1,694
35,"practice_DB","sciat","DB","ridere",1,1631
35,"practice_DB","sciat","DB","fond2.jpg",1,666
35,"practice_DB","sciat","DB","fond4.jpg",1,518
35,"practice_DB","sciat","DB","pace",1,461
35,"practice_DB","sciat","DB","schifo",1,543
35,"practice_DB","sciat","DB","cattivo",1,523
35,"practice_DB","sciat","DB","fond3.jpg",0,450
35,"practice_DB","sciat","DB","male",1,356
35,"practice_DB","sciat","DB","agonia",1,379
35,"practice_DB","sciat","DB","piacere",0,365
35,"practice_DB","sciat","DB","fond5.jpg",1,542
35,"practice_DB","sciat","DB","stupendo",1,723
35,"practice_DB","sciat","DB","disastro",1,601
35,"practice_DB","sciat","DB","eccellente",1,504
35,"practice_DB","sciat","DB","gloria",0,613
35,"practice_DB","sciat","DB","fond7.jpg",0,142
35,"practice_DB","sciat","DB","buono",1,947
35,"practice_DB","sciat","DB","fond1.jpg",1,759
35,"practice_DB","sciat","DB","paradiso",1,725
35,"test_DB","sciat","DB","amore",1,864
35,"test_DB","sciat","DB","felicità",1,500
35,"test_DB","sciat","DB","nocivo",0,293
35,"test_DB","sciat","DB","orribile",1,535
35,"test_DB","sciat","DB","fastidioso",1,417
35,"test_DB","sciat","DB","terribile",1,411
35,"test_DB","sciat","DB","fallimento",1,324
35,"test_DB","sciat","DB","meraviglioso",0,412
35,"test_DB","sciat","DB","dolore",1,717
35,"test_DB","sciat","DB","fond4.jpg",1,556
35,"test_DB","sciat","DB","brutto",1,459
35,"test_DB","sciat","DB","odio",1,413
35,"test_DB","sciat","DB","bello",1,582
35,"test_DB","sciat","DB","fastidioso",1,1147
35,"test_DB","sciat","DB","gioia",1,542
35,"test_DB","sciat","DB","fond3.jpg",1,746
35,"test_DB","sciat","DB","fallimento",1,630
35,"test_DB","sciat","DB","fond1.jpg",1,490
35,"test_DB","sciat","DB","piacere",1,596
35,"test_DB","sciat","DB","bello",1,627
35,"test_DB","sciat","DB","disastro",0,351
35,"test_DB","sciat","DB","agonia",1,276
35,"test_DB","sciat","DB","fond7.jpg",1,115
35,"test_DB","sciat","DB","fond5.jpg",1,490
35,"test_DB","sciat","DB","gloria",1,580
35,"test_DB","sciat","DB","felicità",1,1430
35,"test_DB","sciat","DB","amore",1,625
35,"test_DB","sciat","DB","fond6.jpg",1,685
35,"test_DB","sciat","DB","fond2.jpg",1,342
35,"test_DB","sciat","DB","brutto",1,891
35,"test_DB","sciat","DB","fond1.jpg",1,548
35,"test_DB","sciat","DB","fond3.jpg",1,416
35,"test_DB","sciat","DB","stupendo",1,906
35,"test_DB","sciat","DB","schifo",0,389
35,"test_DB","sciat","DB","terribile",1,530
35,"test_DB","sciat","DB","buono",1,532
35,"test_DB","sciat","DB","fond2.jpg",1,445
35,"test_DB","sciat","DB","fond6.jpg",1,375
35,"test_DB","sciat","DB","fond5.jpg",1,329
35,"test_DB","sciat","DB","fond4.jpg",1,435
35,"test_DB","sciat","DB","fond7.jpg",1,322
35,"test_DB","sciat","DB","meraviglioso",1,425
35,"test_DB","sciat","DB","fond5.jpg",1,605
35,"test_DB","sciat","DB","fond4.jpg",1,471
35,"test_DB","sciat","DB","eccellente",1,1051
35,"test_DB","sciat","DB","ridere",1,540
35,"test_DB","sciat","DB","fond1.jpg",1,544
35,"test_DB","sciat","DB","fond7.jpg",1,300
35,"test_DB","sciat","DB","pace",1,991
35,"test_DB","sciat","DB","dolore",1,722
35,"test_DB","sciat","DB","male",1,713
35,"test_DB","sciat","DB","fond3.jpg",1,511
35,"test_DB","sciat","DB","gioia",1,604
35,"test_DB","sciat","DB","paradiso",1,1203
35,"test_DB","sciat","DB","odio",1,505
35,"test_DB","sciat","DB","gloria",1,685
35,"test_DB","sciat","DB","eccellente",0,540
35,"test_DB","sciat","DB","fond6.jpg",0,160
35,"test_DB","sciat","DB","meraviglioso",1,807
35,"test_DB","sciat","DB","fond2.jpg",1,696
35,"test_DB","sciat","DB","bello",1,626
35,"test_DB","sciat","DB","cattivo",0,350
35,"test_DB","sciat","DB","paradiso",1,379
35,"test_DB","sciat","DB","nocivo",0,148
35,"test_DB","sciat","DB","ridere",1,865
35,"test_DB","sciat","DB","amore",1,493
35,"test_DB","sciat","DB","orribile",0,343
35,"test_DB","sciat","DB","piacere",0,451
35,"test_DB","sciat","DB","gioia",1,197
35,"test_DB","sciat","DB","pace",1,445
35,"test_DB","sciat","DB","buono",1,460
35,"test_DB","sciat","DB","felicità",1,365
35,"practice_DG","sciat","DG","agonia",1,940
35,"practice_DG","sciat","DG","eccellente",0,414
35,"practice_DG","sciat","DG","dolore",1,848
35,"practice_DG","sciat","DG","pace",1,1062
35,"practice_DG","sciat","DG","terribile",1,951
35,"practice_DG","sciat","DG","gloria",0,1890
35,"practice_DG","sciat","DG","meraviglioso",0,879
35,"practice_DG","sciat","DG","disastro",0,702
35,"practice_DG","sciat","DG","fond2.jpg",1,826
35,"practice_DG","sciat","DG","amore",0,790
35,"practice_DG","sciat","DG","fond4.jpg",1,633
35,"practice_DG","sciat","DG","fallimento",0,502
35,"practice_DG","sciat","DG","schifo",0,1111
35,"practice_DG","sciat","DG","brutto",0,643
35,"practice_DG","sciat","DG","fond5.jpg",1,489
35,"practice_DG","sciat","DG","orribile",0,619
35,"practice_DG","sciat","DG","fond1.jpg",1,407
35,"practice_DG","sciat","DG","piacere",0,622
35,"practice_DG","sciat","DG","cattivo",0,491
35,"practice_DG","sciat","DG","stupendo",0,604
35,"test_DG","sciat","DG","fastidioso",0,1029
35,"test_DG","sciat","DG","fond7.jpg",0,728
35,"test_DG","sciat","DG","buono",1,1302
35,"test_DG","sciat","DG","paradiso",1,1063
35,"test_DG","sciat","DG","fond6.jpg",1,618
35,"test_DG","sciat","DG","fond3.jpg",1,710
35,"test_DG","sciat","DG","nocivo",1,851
